GENERATION,GENERATION_STATUS,SHEET_YEAR,COLUMN_INDEX,COLUMN_LETTER,GROUP_HEADER,SOURCE_HEADER,COMPONENT_GROUP,COMPONENT_NAME,MEASURE_BASIS,CANONICAL_FIELD,PERIOD_TYPE,PERIOD_KEY,CURRENCY_SCOPE,NEEDS_REVIEW,REVIEW_REASON,RESOLUTION_NOTE
2026-64col,SAMPLE,2026,63,BL,Adhoc payment / Bonus,Bonus amount,ADHOC,ADHOC,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,0,A,Employee Information (QIMA PEOPLE),Employee SAP ID,EMPLOYEE,EMPLOYEE_ATTR,ATTRIBUTE,EMPLOYEE_SAP_ID,,,NA,FALSE,,
2026-67col,SUPPORTED,2026,1,B,Employee Information (QIMA PEOPLE),SAP Staff Name,EMPLOYEE,EMPLOYEE_ATTR,ATTRIBUTE,EMPLOYEE_NAME,,,NA,FALSE,,
2026-67col,SUPPORTED,2026,2,C,Employee Information (QIMA PEOPLE),Join Date,EMPLOYEE,EMPLOYEE_ATTR,ATTRIBUTE,JOIN_DATE,,,NA,FALSE,,
2026-67col,SUPPORTED,2026,3,D,Employee Information (QIMA PEOPLE),Leave Date,EMPLOYEE,EMPLOYEE_ATTR,ATTRIBUTE,LEAVE_DATE,,,NA,FALSE,,
2026-67col,SUPPORTED,2026,4,E,Employee Information (QIMA PEOPLE),Subsidiary,EMPLOYEE,EMPLOYEE_ATTR,ATTRIBUTE,SUBSIDIARY,,,NA,FALSE,,
2026-67col,SUPPORTED,2026,5,F,Contractual salary (As per Contract),Monthly Gross Salary,SALARY,MONTHLY_GROSS_SALARY,RATE,MONTHLY_GROSS_SALARY,,,LOCAL,FALSE,,"Split from CONTRACT_SALARY: four separate contractual columns shared one component name, colliding on the fact grain. TOTAL_MONTHLY_SALARY_COST is the sum of the other three, so summing them double-counted."
2026-67col,SUPPORTED,2026,6,G,Contractual salary (As per Contract),Monthly Allowance / 2nd part of salary,SALARY,MONTHLY_ALLOWANCE,RATE,MONTHLY_ALLOWANCE,,,LOCAL,FALSE,,"Split from CONTRACT_SALARY: four separate contractual columns shared one component name, colliding on the fact grain. TOTAL_MONTHLY_SALARY_COST is the sum of the other three, so summing them double-counted."
2026-67col,SUPPORTED,2026,7,H,Contractual salary (As per Contract),QIMA (Employer) Social Charges,SALARY,EMPLOYER_SOCIAL_CHARGES,RATE,EMPLOYER_SOCIAL_CHARGES,,,LOCAL,FALSE,,"Split from CONTRACT_SALARY: four separate contractual columns shared one component name, colliding on the fact grain. TOTAL_MONTHLY_SALARY_COST is the sum of the other three, so summing them double-counted."
2026-67col,SUPPORTED,2026,8,I,Contractual salary (As per Contract),Total Monthly Salary cost (F+G+H),SALARY,TOTAL_MONTHLY_SALARY_COST,RATE,TOTAL_MONTHLY_SALARY_COST,,,LOCAL,FALSE,,"Split from CONTRACT_SALARY: four separate contractual columns shared one component name, colliding on the fact grain. TOTAL_MONTHLY_SALARY_COST is the sum of the other three, so summing them double-counted."
2026-67col,SUPPORTED,2026,9,J,Contractual salary (As per Contract),Currency,SALARY,CONTRACT_SALARY,CURRENCY,CONTRACT_CURRENCY,,,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,10,K,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Jan 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-01,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,11,L,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Feb 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-02,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,12,M,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Mar 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-03,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,13,N,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Apr 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-04,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,14,O,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
May 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-05,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,15,P,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Jun 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-06,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,16,Q,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Jul 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-07,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,17,R,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Aug 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-08,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,18,S,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Sept 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-09,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,19,T,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Oct 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-10,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,20,U,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Nov 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-11,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,21,V,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Dec 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-12,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,22,W,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,Total salary 2026,SALARY,MONTHLY_SALARY,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,23,X,Year-end bonus (paid in each Feb),Eligible for Year-end bonus ,BONUS,YEAR_END,ELIGIBILITY,,,,NA,FALSE,,
2026-67col,SUPPORTED,2026,24,Y,Year-end bonus (paid in each Feb),Year-end bonus (Currency),BONUS,YEAR_END,CURRENCY,,,,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,25,Z,Year-end bonus (paid in each Feb),Max Year-end bonus amount in 2026,BONUS,YEAR_END,RATE,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,26,AA,Year-end bonus (paid in each Feb),Actual Year-end Bonus amount Paid in 2026,BONUS,YEAR_END,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,27,AB,Half-year bonus (paid in each Sep ),Eligible for Half-year bonus ,BONUS,HALF_YEAR,ELIGIBILITY,,,,NA,FALSE,,
2026-67col,SUPPORTED,2026,28,AC,Half-year bonus (paid in each Sep ),Half-Year bonus (Currency),BONUS,HALF_YEAR,CURRENCY,,,,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,29,AD,Half-year bonus (paid in each Sep ),Max Half-year bonus amount in 2026,BONUS,HALF_YEAR,RATE,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,30,AE,Half-year bonus (paid in each Sep ),Actual Half-year Bonus amount Paid in 2026,BONUS,HALF_YEAR,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,31,AF,13th Month salary / Aguinaldo / Christmas Bonus,Eligible for 13th Month salary / Christmas Bonus / Aguinaldo,BONUS,THIRTEENTH_MONTH,ELIGIBILITY,,,,NA,FALSE,,
2026-67col,SUPPORTED,2026,32,AG,13th Month salary / Aguinaldo / Christmas Bonus,13th Month salary (Currency),BONUS,THIRTEENTH_MONTH,CURRENCY,,,,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,33,AH,13th Month salary / Aguinaldo / Christmas Bonus,Max 13th Month salary / Aguinaldo / Christmas Bonus in 2026,BONUS,THIRTEENTH_MONTH,RATE,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,34,AI,13th Month salary / Aguinaldo / Christmas Bonus,Actual 13th Month salary paid in 2026,BONUS,THIRTEENTH_MONTH,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,35,AJ,"Holiday Bonus ( France in July, NYCE in March)",Eligible for Holiday Bonus,BONUS,HOLIDAY,ELIGIBILITY,,,,NA,FALSE,,
2026-67col,SUPPORTED,2026,36,AK,"Holiday Bonus ( France in July, NYCE in March)",Holiday Bonus (Currency),BONUS,HOLIDAY,CURRENCY,,,,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,37,AL,"Holiday Bonus ( France in July, NYCE in March)",Max Holiday Bonus amount in 2026,BONUS,HOLIDAY,RATE,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,38,AM,"Holiday Bonus ( France in July, NYCE in March)",Actual Holiday Bonus amount paid in 2026,BONUS,HOLIDAY,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,39,AN,Profit sharing-NYCE (Paid in each April),Eligible for Profit Sharing,BONUS,PROFIT_SHARING,ELIGIBILITY,,,,NA,FALSE,,
2026-67col,SUPPORTED,2026,40,AO,Profit sharing-NYCE (Paid in each April),Profit Sharing (Currency),BONUS,PROFIT_SHARING,CURRENCY,,,,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,41,AP,Profit sharing-NYCE (Paid in each April),Max Profit Sharing amount in 2026,BONUS,PROFIT_SHARING,RATE,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,42,AQ,Profit sharing-NYCE (Paid in each April),Actual Profit Sharing amount Paid in 2026,BONUS,PROFIT_SHARING,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,43,AR,CCLAB Bonus (paid in Jan),Eligible for CCLAB Bonus,BONUS,CCLAB,ELIGIBILITY,,,,NA,FALSE,,
2026-67col,SUPPORTED,2026,44,AS,CCLAB Bonus (paid in Jan),CCLAB bonus (Currency),BONUS,CCLAB,CURRENCY,,,,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,45,AT,CCLAB Bonus (paid in Jan),MaxCCLAB Bonus amount paid in 2026,BONUS,CCLAB,RATE,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,46,AU,CCLAB Bonus (paid in Jan),Actual Bonus amount paid in 2026,BONUS,CCLAB,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,47,AV,Gratuity,Eligible for Gratuity,BONUS,GRATUITY,ELIGIBILITY,,,,NA,FALSE,,
2026-67col,SUPPORTED,2026,48,AW,Gratuity,Gratuity (Currency),BONUS,GRATUITY,CURRENCY,,,,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,49,AX,Gratuity,Max Gratuity in 2026,BONUS,GRATUITY,RATE,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,50,AY,Gratuity,Actual Gratuity paid in 2026,BONUS,GRATUITY,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,51,AZ,Actual Auditor Bonus (Paid Quarterly) 2026,Auditor Bonus (Currency),BONUS,AUDITOR,CURRENCY,,,,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,52,BA,Actual Auditor Bonus (Paid Quarterly) 2026,"Auditor Bonus paid
2026 Q1",BONUS,AUDITOR,PAYMENT,,QUARTER,2026-Q1,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,53,BB,Actual Auditor Bonus (Paid Quarterly) 2026,"Auditor Bonus paid
2026 Q2",BONUS,AUDITOR,PAYMENT,,QUARTER,2026-Q2,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,54,BC,Actual Auditor Bonus (Paid Quarterly) 2026,"Auditor Bonus paid
2026 Q3",BONUS,AUDITOR,PAYMENT,,QUARTER,2026-Q3,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,55,BD,Actual Auditor Bonus (Paid Quarterly) 2026,"Auditor Bonus paid
2026 Q4",BONUS,AUDITOR,PAYMENT,,QUARTER,2026-Q4,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,56,BE,Actual Auditor Bonus (Paid Quarterly) 2026,Commission (Currency),COMMISSION,COMMISSION,CURRENCY,,,,LOCAL,FALSE,,RESOLVED (header wins: merged Auditor band overruns into the Commission block)
2026-67col,SUPPORTED,2026,57,BF,Commission / Quarterly bonus 2026,"Commissions paid
2026 Q1",COMMISSION,COMMISSION,PAYMENT,,QUARTER,2026-Q1,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,58,BG,Commission / Quarterly bonus 2026,"Commissions paid
2026 Q2",COMMISSION,COMMISSION,PAYMENT,,QUARTER,2026-Q2,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,59,BH,Commission / Quarterly bonus 2026,"Commissions paid
2026 Q3",COMMISSION,COMMISSION,PAYMENT,,QUARTER,2026-Q3,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,60,BI,Commission / Quarterly bonus 2026,"Commissions paid
2026 Q4",COMMISSION,COMMISSION,PAYMENT,,QUARTER,2026-Q4,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,61,BJ,Adhoc payment / Bonus,Payment type,ADHOC,ADHOC,ATTRIBUTE,,,,NA,FALSE,,
2026-67col,SUPPORTED,2026,62,BK,Adhoc payment / Bonus,Currency,ADHOC,ADHOC,CURRENCY,,,,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,63,BL,Adhoc payment / Bonus,Bonus amount,ADHOC,ADHOC,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,64,BM,External HC,Agency Name,EXTERNAL,EXTERNAL_HC,ATTRIBUTE,AGENCY_NAME,,,NA,FALSE,,
2026-67col,SUPPORTED,2026,65,BN,External HC,Agency Fee,EXTERNAL,EXTERNAL_HC,FEE,AGENCY_FEE,,,LOCAL,FALSE,,
2026-67col,SUPPORTED,2026,66,BO,Other,Remarks,OTHER,REMARK,ATTRIBUTE,,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,0,A,Employee Information (QIMA PEOPLE),Employee SAP ID,EMPLOYEE,EMPLOYEE_ATTR,ATTRIBUTE,EMPLOYEE_SAP_ID,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,1,B,Employee Information (QIMA PEOPLE),SAP Staff Name,EMPLOYEE,EMPLOYEE_ATTR,ATTRIBUTE,EMPLOYEE_NAME,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,2,C,Employee Information (QIMA PEOPLE),Join Date,EMPLOYEE,EMPLOYEE_ATTR,ATTRIBUTE,JOIN_DATE,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,3,D,Employee Information (QIMA PEOPLE),Leave Date,EMPLOYEE,EMPLOYEE_ATTR,ATTRIBUTE,LEAVE_DATE,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,4,E,Employee Information (QIMA PEOPLE),Subsidiary,EMPLOYEE,EMPLOYEE_ATTR,ATTRIBUTE,SUBSIDIARY,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,5,F,Contractual salary (As per Contract),Monthly Gross Salary,SALARY,MONTHLY_GROSS_SALARY,RATE,MONTHLY_GROSS_SALARY,,,LOCAL,FALSE,,"Split from CONTRACT_SALARY: four separate contractual columns shared one component name, colliding on the fact grain. TOTAL_MONTHLY_SALARY_COST is the sum of the other three, so summing them double-counted."
2026-75col,SUPPORTED,2026,6,G,Contractual salary (As per Contract),Monthly Allowance / 2nd part of salary,SALARY,MONTHLY_ALLOWANCE,RATE,MONTHLY_ALLOWANCE,,,LOCAL,FALSE,,"Split from CONTRACT_SALARY: four separate contractual columns shared one component name, colliding on the fact grain. TOTAL_MONTHLY_SALARY_COST is the sum of the other three, so summing them double-counted."
2026-75col,SUPPORTED,2026,7,H,Contractual salary (As per Contract),QIMA (Employer) Social Charges,SALARY,EMPLOYER_SOCIAL_CHARGES,RATE,EMPLOYER_SOCIAL_CHARGES,,,LOCAL,FALSE,,"Split from CONTRACT_SALARY: four separate contractual columns shared one component name, colliding on the fact grain. TOTAL_MONTHLY_SALARY_COST is the sum of the other three, so summing them double-counted."
2026-75col,SUPPORTED,2026,8,I,Contractual salary (As per Contract),Total Monthly Salary cost (F+G+H),SALARY,TOTAL_MONTHLY_SALARY_COST,RATE,TOTAL_MONTHLY_SALARY_COST,,,LOCAL,FALSE,,"Split from CONTRACT_SALARY: four separate contractual columns shared one component name, colliding on the fact grain. TOTAL_MONTHLY_SALARY_COST is the sum of the other three, so summing them double-counted."
2026-75col,SUPPORTED,2026,9,J,Contractual salary (As per Contract),Currency,SALARY,CONTRACT_SALARY,CURRENCY,CONTRACT_CURRENCY,,,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,10,K,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Jan 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-01,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,11,L,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Feb 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-02,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,12,M,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Mar 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-03,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,13,N,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Apr 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-04,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,14,O,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
May 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-05,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,15,P,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Jun 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-06,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,16,Q,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Jul 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-07,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,17,R,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Aug 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-08,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,18,S,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Sept 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-09,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,19,T,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Oct 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-10,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,20,U,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Nov 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-11,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,21,V,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Dec 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-12,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,22,W,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,Total salary 2026,SALARY,MONTHLY_SALARY,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,23,X,Year-end bonus (paid in each Feb),Eligible for Year-end bonus ,BONUS,YEAR_END,ELIGIBILITY,,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,24,Y,Year-end bonus (paid in each Feb),Year-end bonus (Currency),BONUS,YEAR_END,CURRENCY,,,,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,25,Z,Year-end bonus (paid in each Feb),Max Year-end bonus amount in 2026,BONUS,YEAR_END,RATE,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,26,AA,Year-end bonus (paid in each Feb),Actual Year-end Bonus amount Paid in 2026,BONUS,YEAR_END,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,27,AB,Half-year bonus (paid in each Sep ),Eligible for Half-year bonus ,BONUS,HALF_YEAR,ELIGIBILITY,,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,28,AC,Half-year bonus (paid in each Sep ),Half-Year bonus (Currency),BONUS,HALF_YEAR,CURRENCY,,,,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,29,AD,Half-year bonus (paid in each Sep ),Max Half-year bonus amount in 2026,BONUS,HALF_YEAR,RATE,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,30,AE,Half-year bonus (paid in each Sep ),Actual Half-year Bonus amount Paid in 2026,BONUS,HALF_YEAR,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,31,AF,13th Month salary / Aguinaldo / Christmas Bonus,Eligible for 13th Month salary / Christmas Bonus / Aguinaldo,BONUS,THIRTEENTH_MONTH,ELIGIBILITY,,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,32,AG,13th Month salary / Aguinaldo / Christmas Bonus,13th Month salary (Currency),BONUS,THIRTEENTH_MONTH,CURRENCY,,,,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,33,AH,13th Month salary / Aguinaldo / Christmas Bonus,Max 13th Month salary / Aguinaldo / Christmas Bonus in 2026,BONUS,THIRTEENTH_MONTH,RATE,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,34,AI,13th Month salary / Aguinaldo / Christmas Bonus,Actual 13th Month salary paid in 2026,BONUS,THIRTEENTH_MONTH,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,35,AJ,"Holiday Bonus ( France in July, NYCE in March)",Eligible for Holiday Bonus,BONUS,HOLIDAY,ELIGIBILITY,,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,36,AK,"Holiday Bonus ( France in July, NYCE in March)",Holiday Bonus (Currency),BONUS,HOLIDAY,CURRENCY,,,,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,37,AL,"Holiday Bonus ( France in July, NYCE in March)",Max Holiday Bonus amount in 2026,BONUS,HOLIDAY,RATE,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,38,AM,"Holiday Bonus ( France in July, NYCE in March)",Actual Holiday Bonus amount paid in 2026,BONUS,HOLIDAY,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,39,AN,Profit sharing-NYCE (Paid in each April),Eligible for Profit Sharing,BONUS,PROFIT_SHARING,ELIGIBILITY,,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,40,AO,Profit sharing-NYCE (Paid in each April),Profit Sharing (Currency),BONUS,PROFIT_SHARING,CURRENCY,,,,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,41,AP,Profit sharing-NYCE (Paid in each April),Max Profit Sharing amount in 2026,BONUS,PROFIT_SHARING,RATE,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,42,AQ,Profit sharing-NYCE (Paid in each April),Actual Profit Sharing amount Paid in 2026,BONUS,PROFIT_SHARING,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,43,AR,CCLAB Bonus (paid in Jan),Eligible for CCLAB Bonus,BONUS,CCLAB,ELIGIBILITY,,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,44,AS,CCLAB Bonus (paid in Jan),CCLAB bonus (Currency),BONUS,CCLAB,CURRENCY,,,,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,45,AT,CCLAB Bonus (paid in Jan),MaxCCLAB Bonus amount paid in 2026,BONUS,CCLAB,RATE,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,46,AU,CCLAB Bonus (paid in Jan),Actual Bonus amount paid in 2026,BONUS,CCLAB,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,47,AV,Gratuity,Eligible for Gratuity,BONUS,GRATUITY,ELIGIBILITY,,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,48,AW,Gratuity,Gratuity (Currency),BONUS,GRATUITY,CURRENCY,,,,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,49,AX,Gratuity,Max Gratuity in 2026,BONUS,GRATUITY,RATE,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,50,AY,Gratuity,Actual Gratuity paid in 2026,BONUS,GRATUITY,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,51,AZ,Actual Auditor Bonus (Paid Quarterly) 2026,Auditor Bonus (Currency),BONUS,AUDITOR,CURRENCY,,,,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,52,BA,Actual Auditor Bonus (Paid Quarterly) 2026,"Auditor Bonus paid
2026 Q1",BONUS,AUDITOR,PAYMENT,,QUARTER,2026-Q1,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,53,BB,Actual Auditor Bonus (Paid Quarterly) 2026,"Auditor Bonus paid
2026 Q2",BONUS,AUDITOR,PAYMENT,,QUARTER,2026-Q2,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,54,BC,Actual Auditor Bonus (Paid Quarterly) 2026,"Auditor Bonus paid
2026 Q3",BONUS,AUDITOR,PAYMENT,,QUARTER,2026-Q3,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,55,BD,Actual Auditor Bonus (Paid Quarterly) 2026,"Auditor Bonus paid
2026 Q4",BONUS,AUDITOR,PAYMENT,,QUARTER,2026-Q4,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,56,BE,Actual Auditor Bonus (Paid Quarterly) 2026,Commission (Currency),COMMISSION,COMMISSION,CURRENCY,,,,LOCAL,FALSE,,RESOLVED (header wins: merged Auditor band overruns into the Commission block)
2026-75col,SUPPORTED,2026,57,BF,Commission / Quarterly bonus 2026,"Commissions paid
2026 Q1",COMMISSION,COMMISSION,PAYMENT,,QUARTER,2026-Q1,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,58,BG,Commission / Quarterly bonus 2026,"Commissions paid
2026 Q2",COMMISSION,COMMISSION,PAYMENT,,QUARTER,2026-Q2,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,59,BH,Commission / Quarterly bonus 2026,"Commissions paid
2026 Q3",COMMISSION,COMMISSION,PAYMENT,,QUARTER,2026-Q3,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,60,BI,Commission / Quarterly bonus 2026,"Commissions paid
2026 Q4",COMMISSION,COMMISSION,PAYMENT,,QUARTER,2026-Q4,LOCAL,FALSE,,
